700.0 ,6.48e-01, 6.48e-01, 6.48e-01, 6.48e-01, 6.48e-01
701.0 ,6.47e-01, 6.47e-01, 6.47e-01, 6.47e-01, 6.47e-01
702.0 ,6.47e-01, 6.47e-01, 6.47e-01, 6.47e-01, 6.47e-01
703.0 ,6.47e-01, 6.47e-01, 6.47e-01, 6.47e-01, 6.47e-01
704.0 ,6.48e-01, 6.48e-01, 6.48e-01, 6.48e-01, 6.48e-01
705.0 ,6.48e-01, 6.48e-01, 6.48e-01, 6.48e-01, 6.48e-01
706.0 ,6.49e-01, 6.49e-01, 6.49e-01, 6.49e-01, 6.49e-01
707.0 ,6.50e-01, 6.50e-01, 6.50e-01, 6.50e-01, 6.50e-01
708.0 ,6.51e-01, 6.51e-01, 6.51e-01, 6.51e-01, 6.51e-01
709.0 ,6.52e-01, 6.52e-01, 6.52e-01, 6.52e-01, 6.52e-01
710.0 ,6.52e-01, 6.52e-01, 6.52e-01, 6.52e-01, 6.52e-01
711.0 ,6.52e-01, 6.52e-01, 6.52e-01, 6.52e-01, 6.52e-01
712.0 ,6.53e-01, 6.53e-01, 6.53e-01, 6.53e-01, 6.53e-01
713.0 ,6.53e-01, 6.53e-01, 6.53e-01, 6.53e-01, 6.53e-01
714.0 ,6.53e-01, 6.53e-01, 6.53e-01, 6.53e-01, 6.53e-01
715.0 ,6.54e-01, 6.54e-01, 6.54e-01, 6.54e-01, 6.54e-01
716.0 ,6.54e-01, 6.54e-01, 6.54e-01, 6.54e-01, 6.54e-01
717.0 ,6.54e-01, 6.54e-01, 6.54e-01, 6.54e-01, 6.54e-01
718.0 ,6.55e-01, 6.55e-01, 6.55e-01, 6.55e-01, 6.55e-01
719.0 ,6.55e-01, 6.55e-01, 6.55e-01, 6.55e-01, 6.55e-01
720.0 ,6.55e-01, 6.55e-01, 6.55e-01, 6.55e-01, 6.55e-01
721.0 ,6.55e-01, 6.55e-01, 6.55e-01, 6.55e-01, 6.55e-01
722.0 ,6.55e-01, 6.55e-01, 6.55e-01, 6.55e-01, 6.55e-01
723.0 ,6.56e-01, 6.56e-01, 6.56e-01, 6.56e-01, 6.56e-01
724.0 ,6.56e-01, 6.56e-01, 6.56e-01, 6.56e-01, 6.56e-01
725.0 ,6.56e-01, 6.56e-01, 6.56e-01, 6.56e-01, 6.56e-01
726.0 ,6.56e-01, 6.56e-01, 6.56e-01, 6.56e-01, 6.56e-01
727.0 ,6.56e-01, 6.56e-01, 6.56e-01, 6.56e-01, 6.56e-01
728.0 ,6.56e-01, 6.56e-01, 6.56e-01, 6.56e-01, 6.56e-01
729.0 ,6.57e-01, 6.57e-01, 6.57e-01, 6.57e-01, 6.57e-01
730.0 ,6.57e-01, 6.57e-01, 6.57e-01, 6.57e-01, 6.57e-01
731.0 ,6.57e-01, 6.57e-01, 6.57e-01, 6.57e-01, 6.57e-01
732.0 ,6.57e-01, 6.57e-01, 6.57e-01, 6.57e-01, 6.57e-01
733.0 ,6.58e-01, 6.58e-01, 6.58e-01, 6.58e-01, 6.58e-01
734.0 ,6.58e-01, 6.58e-01, 6.58e-01, 6.58e-01, 6.58e-01
735.0 ,6.58e-01, 6.58e-01, 6.58e-01, 6.58e-01, 6.58e-01
736.0 ,6.59e-01, 6.59e-01, 6.59e-01, 6.59e-01, 6.59e-01
737.0 ,6.59e-01, 6.59e-01, 6.59e-01, 6.59e-01, 6.59e-01
738.0 ,6.59e-01, 6.59e-01, 6.59e-01, 6.59e-01, 6.59e-01
739.0 ,6.60e-01, 6.60e-01, 6.60e-01, 6.60e-01, 6.60e-01
740.0 ,6.60e-01, 6.60e-01, 6.60e-01, 6.60e-01, 6.60e-01
741.0 ,6.60e-01, 6.60e-01, 6.60e-01, 6.60e-01, 6.60e-01
